GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021700542,1610612766,CHA,Charlotte,203077,Michael Kidd-Gilchrist,F,,20:48,89.2,90.9,97.0,97.6,-7.8,-6.7,0.25,3.0,33.3,0.16,0.13,0.146,11.1,0.5,0.615,0.118,0.12,100.51,99.21,82.68,44,0.093
0021700542,1610612766,CHA,Charlotte,101107,Marvin Williams,F,,16:32,75.3,75.0,84.5,88.2,-9.1,-13.2,0.0,0.0,0.0,0.0,0.095,0.049,14.3,0.0,0.0,0.171,0.176,103.57,101.59,84.66,36,-0.123
0021700542,1610612766,CHA,Charlotte,2730,Dwight Howard,C,,34:09,81.9,85.7,114.1,114.7,-32.2,-29.0,0.095,0.4,11.8,0.023,0.29,0.133,29.4,0.111,0.202,0.183,0.187,99.54,96.98,80.82,70,0.004
0021700542,1610612766,CHA,Charlotte,201587,Nicolas Batum,G,,28:31,76.9,78.0,105.4,105.3,-28.5,-27.3,0.462,3.0,27.3,0.026,0.143,0.075,9.1,0.321,0.321,0.235,0.239,98.27,97.63,81.36,59,0.091
0021700542,1610612766,CHA,Charlotte,202689,Kemba Walker,G,,33:26,79.5,82.6,114.1,114.7,-34.6,-32.1,0.2,2.0,7.7,0.0,0.033,0.014,3.8,0.619,0.623,0.3,0.309,100.56,98.34,81.95,69,0.173
0021700542,1610612766,CHA,Charlotte,203087,Jeremy Lamb,,,24:17,102.8,103.8,112.4,109.8,-9.5,-6.0,0.313,2.5,26.3,0.034,0.235,0.109,10.5,0.409,0.47,0.215,0.224,101.18,101.81,84.84,52,0.15
0021700542,1610612766,CHA,Charlotte,1626163,Frank Kaminsky,,,30:36,110.0,112.7,120.6,119.4,-10.6,-6.7,0.048,1.0,6.7,0.057,0.3,0.145,6.7,0.583,0.621,0.179,0.185,98.73,98.04,81.7,63,0.121
0021700542,1610612766,CHA,Charlotte,203487,Michael Carter-Williams,,,16:50,128.3,130.6,98.5,94.6,29.7,36.0,0.125,2.0,40.0,0.158,0.167,0.161,20.0,0.5,0.5,0.064,0.066,102.88,104.08,86.73,36,0.062
0021700542,1610612766,CHA,Charlotte,1626203,Treveon Graham,,,20:60,105.2,108.7,109.4,111.1,-4.1,-2.4,0.125,1.0,18.2,0.042,0.077,0.054,18.2,0.643,0.643,0.155,0.162,106.58,104.02,86.68,46,0.056
0021700542,1610612766,CHA,Charlotte,203948,Johnny O'Bryant III,,,13:51,126.3,122.6,91.7,90.3,34.6,32.3,0.0,0.0,0.0,0.143,0.0,0.083,11.1,0.571,0.635,0.225,0.236,105.01,107.44,89.53,31,0.079
0021700542,1610612766,CHA,Charlotte,1628407,Dwayne Bacon,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021700542,1610612766,CHA,Charlotte,1628370,Malik Monk,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021700542,1610612766,CHA,Charlotte,202933,Julyan Stone,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021700542,1610612746,LAC,LA,203710,C.J. Williams,F,,33:50,118.4,118.8,79.9,82.9,38.5,36.0,0.04,1.0,12.5,0.0,0.022,0.013,12.5,0.333,0.333,0.092,0.096,100.62,98.6,82.17,69,0.008
0021700542,1610612746,LAC,LA,201933,Blake Griffin,F,,33:07,114.7,115.2,81.2,85.1,33.5,30.1,0.4,1.5,20.0,0.0,0.167,0.097,13.3,0.588,0.636,0.329,0.337,98.85,96.39,80.32,66,0.218
0021700542,1610612746,LAC,LA,201599,DeAndre Jordan,C,,36:15,118.5,120.5,84.7,86.7,33.8,33.9,0.071,2.0,22.2,0.063,0.318,0.211,11.1,0.333,0.709,0.086,0.088,99.96,98.0,81.67,73,0.145
