GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021600736,1610612755,PHI,Philadelphia,1627789,Timothe Luwawu-Cabarrot,F,,22:55,102.3,104.3,110.5,106.1,-8.3,-1.9,0.154,1.0,22.2,0.0,0.174,0.091,22.2,0.7,0.7,0.146,0.146,99.45,100.54,83.78,47,0.046
0021600736,1610612755,PHI,Philadelphia,101141,Ersan Ilyasova,F,,31:07,94.5,93.8,109.3,106.3,-14.8,-12.6,0.056,1.0,7.7,0.031,0.3,0.161,7.7,0.5,0.604,0.171,0.175,96.23,97.95,81.63,64,0.14
0021600736,1610612755,PHI,Philadelphia,1626143,Jahlil Okafor,C,,24:29,86.4,82.4,120.6,120.4,-34.2,-38.1,0.125,1.0,5.0,0.0,0.05,0.021,5.0,0.438,0.44,0.339,0.361,95.59,98.03,81.69,51,0.024
0021600736,1610612755,PHI,Philadelphia,203917,Nik Stauskas,G,,35:12,82.2,83.1,123.1,117.6,-40.9,-34.5,0.1,1.0,18.2,0.0,0.103,0.045,18.2,0.5,0.592,0.118,0.119,97.15,98.86,82.39,71,0.031
0021600736,1610612755,PHI,Philadelphia,204456,T.J. McConnell,G,,28:54,87.1,88.1,108.2,101.7,-21.1,-13.5,0.235,2.0,30.8,0.0,0.148,0.071,15.4,0.5,0.581,0.148,0.148,96.43,98.82,82.35,59,0.118
0021600736,1610612755,PHI,Philadelphia,203967,Dario Saric,,,24:24,100.6,100.0,138.8,132.0,-38.2,-32.0,0.133,1.0,12.5,0.095,0.2,0.152,12.5,0.389,0.43,0.275,0.276,93.72,96.39,80.33,48,0.07
0021600736,1610612755,PHI,Philadelphia,203457,Nerlens Noel,,,17:09,101.1,100.0,113.4,100.0,-12.3,0.0,0.111,1.0,10.0,0.071,0.091,0.083,10.0,0.5,0.5,0.257,0.26,91.52,97.96,81.63,34,0.083
0021600736,1610612755,PHI,Philadelphia,1626184,Chasson Randle,,,12:02,128.7,124.0,131.8,119.2,-3.1,4.8,0.25,2.0,25.0,0.0,0.105,0.071,12.5,0.7,0.735,0.231,0.239,94.94,101.72,84.76,25,0.135
0021600736,1610612755,PHI,Philadelphia,201945,Gerald Henderson,,,24:08,115.7,112.2,114.2,106.1,1.5,6.1,0.105,2.0,16.7,0.056,0.071,0.065,8.3,0.429,0.571,0.196,0.202,92.53,97.46,81.22,49,0.089
0021600736,1610612755,PHI,Philadelphia,200771,Sergio Rodriguez,,,13:18,110.5,104.0,142.4,138.5,-31.9,-34.5,0.571,0.0,40.0,0.0,0.133,0.074,0.0,0.417,0.417,0.207,0.218,88.06,92.03,76.69,25,0.117
0021600736,1610612755,PHI,Philadelphia,1626158,Richaun Holmes,,,6:22,133.8,135.7,132.0,120.0,1.8,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.071,0.07,104.95,109.32,91.1,14,0.072
0021600736,1610612755,PHI,Philadelphia,203496,Robert Covington,,DND - Right Wrist Contusion,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021600736,1610612755,PHI,Philadelphia,203954,Joel Embiid,,NWT - Left Knee Contusion,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021600736,1610612742,DAL,Dallas,202083,Wesley Matthews,F,,30:36,121.8,119.7,84.2,83.6,37.7,36.1,0.045,1.0,8.3,0.0,0.194,0.1,8.3,0.389,0.455,0.157,0.16,94.53,95.69,79.74,61,0.065
0021600736,1610612742,DAL,Dallas,203084,Harrison Barnes,F,,31:46,115.0,109.2,86.3,85.9,28.7,23.3,0.048,1.0,6.3,0.065,0.167,0.115,6.3,0.5,0.54,0.2,0.209,94.77,97.46,81.21,65,0.127
0021600736,1610612742,DAL,Dallas,1717,Dirk Nowitzki,C,,28:14,103.1,101.8,99.7,96.5,3.3,5.3,0.167,3.0,18.8,0.0,0.185,0.089,6.3,0.333,0.333,0.21,0.212,94.74,96.91,80.76,57,0.065
0021600736,1610612742,DAL,Dallas,203552,Seth Curry,G,,34:21,112.2,108.5,92.1,91.4,20.1,17.0,0.286,2.0,24.0,0.029,0.059,0.043,12.0,0.679,0.698,0.238,0.245,96.48,98.52,82.1,71,0.174
0021600736,1610612742,DAL,Dallas,1627812,Yogi Ferrell,G,,37:43,108.4,105.3,103.5,100.0,4.9,5.3,0.192,2.5,22.7,0.026,0.059,0.041,9.1,0.231,0.362,0.198,0.203,94.91,97.99,81.66,76,0.042
0021600736,1610612742,DAL,Dallas,2734,Devin Harris,,,18:39,157.3,155.6,92.3,91.9,65.0,63.7,0.2,0.0,30.0,0.0,0.056,0.029,0.0,0.9,0.972,0.163,0.164,93.22,93.94,78.28,36,0.188
0021600736,1610612742,DAL,Dallas,1626257,Salah Mejri,,,21:03,136.4,131.7,86.0,85.7,50.3,46.0,0.0,0.0,0.0,0.348,0.375,0.362,8.3,0.778,0.743,0.235,0.242,92.85,94.63,78.86,41,0.343
0021600736,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,,,18:10,113.0,108.1,124.9,121.1,-11.9,-12.9,0.143,0.0,40.0,0.0,0.071,0.028,0.0,1.0,0.906,0.067,0.069,95.44,99.08,82.57,37,0.07
0021600736,1610612742,DAL,Dallas,203939,Dwight Powell,,,10:26,140.2,130.4,145.7,145.5,-5.5,-15.0,0.143,1.0,12.5,0.1,0.4,0.2,12.5,0.5,0.51,0.269,0.287,99.74,103.51,86.26,23,0.033
0021600736,1610612742,DAL,Dallas,1626147,Justin Anderson,,,4:31,134.9,118.2,117.6,120.0,17.2,-1.8,0.0,0.0,0.0,0.2,0.75,0.444,20.0,0.875,0.875,0.385,0.43,105.42,111.59,92.99,11,0.386
0021600736,1610612742,DAL,Dallas,1627852,Nicolas Brussino,,,4:31,134.9,118.2,117.6,120.0,17.2,-1.8,0.0,0.0,0.0,0.2,0.0,0.111,0.0,0.0,0.0,0.077,0.086,105.42,111.59,92.99,11,-0.023
0021600736,1610612742,DAL,Dallas,101106,Andrew Bogut,,DND - Right Hamstring Strain,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021600737,1610612763,MEM,Memphis,202718,Chandler Parsons,F,,21:43,132.1,127.9,100.1,104.8,32.0,23.1,0.158,0.0,27.3,0.0,0.25,0.14,0.0,0.286,0.381,0.182,0.188,94.59,93.92,78.27,43,0.08
0021600737,1610612763,MEM,Memphis,203210,JaMychal Green,F,,26:27,125.0,125.5,83.1,86.8,41.9,38.7,0.043,0.0,10.0,0.13,0.118,0.123,0.0,0.444,0.444,0.164,0.163,96.7,94.38,78.65,51,0.06
0021600737,1610612763,MEM,Memphis,201188,Marc Gasol,C,,24:13,132.0,129.2,111.1,117.4,20.9,11.8,0.214,0.0,15.8,0.0,0.192,0.1,0.0,0.7,0.735,0.314,0.32,94.71,93.16,77.63,48,0.208
0021600737,1610612763,MEM,Memphis,2754,Tony Allen,G,,30:08,120.6,118.8,103.4,106.5,17.1,12.3,0.0,0.0,0.0,0.061,0.028,0.043,0.0,0.25,0.25,0.114,0.116,101.02,100.35,83.63,64,0.008
0021600737,1610612763,MEM,Memphis,201144,Mike Conley,G,,26:41,120.7,120.4,106.2,109.1,14.5,11.3,0.278,5.0,25.0,0.038,0.097,0.07,5.0,0.571,0.605,0.25,0.251,99.21,98.03,81.69,54,0.166
0021600737,1610612763,MEM,Memphis,1626150,Andrew Harrison,,,21:19,122.8,122.7,86.8,86.7,36.0,36.1,0.333,0.0,42.9,0.0,0.0,0.0,0.0,0.5,0.515,0.163,0.163,100.08,100.22,83.52,44,0.087
0021600737,1610612763,MEM,Memphis,2216,Zach Randolph,,,21:26,104.8,100.0,71.6,73.9,33.2,26.1,0.182,0.5,11.1,0.042,0.185,0.118,22.2,0.583,0.583,0.302,0.315,103.38,104.14,86.78,47,0.179
