GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021501078,1610612763,MEM,Memphis,2440,Matt Barnes,F,,35:09,124.8,123.9,120.9,117.6,3.9,6.2,0.1,0.75,16.7,0.069,0.154,0.109,22.2,0.6,0.643,0.203,0.207,90.59,92.18,76.81,67,0.064
0021501078,1610612763,MEM,Memphis,203210,JaMychal Green,F,,25:12,111.0,110.2,115.4,114.3,-4.4,-4.1,0.231,3.0,13.6,0.0,0.095,0.049,4.5,0.556,0.556,0.358,0.368,92.53,93.33,77.78,49,0.13
0021501078,1610612763,MEM,Memphis,2365,Chris Andersen,C,,36:31,113.3,111.4,116.9,115.5,-3.6,-4.1,0.077,0.0,16.7,0.097,0.138,0.117,0.0,0.65,0.65,0.128,0.132,91.36,92.67,77.23,70,0.102
0021501078,1610612763,MEM,Memphis,2754,Tony Allen,G,,23:38,111.5,112.8,124.7,120.8,-13.1,-8.1,0.056,0.0,11.1,0.045,0.063,0.053,0.0,0.583,0.58,0.151,0.152,95.49,96.46,80.38,47,0.07
0021501078,1610612763,MEM,Memphis,200770,Jordan Farmar,G,,23:21,115.8,117.4,134.8,130.4,-19.0,-13.0,0.278,2.5,33.3,0.0,0.125,0.056,13.3,0.643,0.698,0.196,0.197,93.7,94.56,78.8,46,0.118
0021501078,1610612763,MEM,Memphis,203492,Ray McCallum,,,20:41,112.5,120.0,111.9,110.5,0.6,9.5,0.063,1.0,8.3,0.0,0.267,0.125,8.3,0.35,0.35,0.282,0.273,86.84,84.71,70.59,35,0.064
0021501078,1610612763,MEM,Memphis,1713,Vince Carter,,,13:06,84.4,88.0,129.2,133.3,-44.9,-45.3,0.25,0.5,11.1,0.0,0.125,0.045,22.2,0.667,0.727,0.286,0.285,93.17,89.79,74.83,25,0.137
0021501078,1610612763,MEM,Memphis,200797,Ryan Hollins,,,12:21,111.0,122.7,128.7,121.7,-17.7,1.0,0.0,0.0,0.0,0.091,0.0,0.059,0.0,0.0,0.0,0.0,0.0,89.55,87.45,72.87,22,-0.052
0021501078,1610612763,MEM,Memphis,202362,Lance Stephenson,,,27:32,109.4,112.0,108.9,109.8,0.4,2.2,0.176,0.0,16.7,0.0,0.048,0.022,0.0,0.567,0.551,0.268,0.267,89.43,88.04,73.37,50,0.121
0021501078,1610612763,MEM,Memphis,1626185,Jarell Martin,,,15:42,128.7,132.1,140.3,137.9,-11.6,-5.8,0.125,0.0,50.0,0.083,0.143,0.105,0.0,1.0,0.798,0.063,0.063,87.56,87.13,72.61,28,0.065
0021501078,1610612763,MEM,Memphis,204098,Xavier Munford,,,6:47,109.7,87.5,108.4,106.7,1.3,-19.2,0.333,0.0,100.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,97.37,109.68,91.4,16,0.185
0021501078,1610612763,MEM,Memphis,203798,PJ Hairston,,NWT - left groin strain,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021501078,1610612763,MEM,Memphis,2216,Zach Randolph,,NWT - right ankle sprain,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0021501078,1610612759,SAS,San Antonio,203937,Kyle Anderson,F,,24:18,122.5,116.3,118.9,114.3,3.6,2.0,0.0,0.0,0.0,0.0,0.15,0.079,0.0,0.6,0.6,0.093,0.097,92.44,96.79,80.66,49,0.064
0021501078,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,30:57,123.2,122.8,123.4,126.8,-0.3,-4.0,0.304,7.0,43.8,0.091,0.25,0.174,6.3,0.75,0.711,0.136,0.141,88.68,87.63,73.02,57,0.163
0021501078,1610612759,SAS,San Antonio,200746,LaMarcus Aldridge,C,,33:06,132.3,133.9,103.2,103.1,29.1,30.7,0.05,1.0,4.5,0.217,0.241,0.231,4.5,0.75,0.802,0.304,0.306,91.85,91.36,76.13,62,0.26
0021501078,1610612759,SAS,San Antonio,2755,Kevin Martin,G,,33:30,121.2,122.2,100.9,103.1,20.3,19.1,0.071,1.0,11.1,0.0,0.097,0.057,11.1,0.423,0.468,0.232,0.234,92.36,90.99,75.82,63,0.027
